id,front_pixels,front_h,front_w,front_hw_ratio,front_lean,front_top_base_ratio,front_cy_ratio,front_cx_ratio,front_fill_ratio,front_symmetry,top_pixels,top_h,top_w,top_hw_ratio,top_lean,top_top_base_ratio,top_cy_ratio,top_cx_ratio,top_fill_ratio,top_symmetry,label
TEST_0575,7086,340,382,0.8900523560209425,22.581145921535438,4.716049382716049,0.4769597769075172,0.5110620119484429,0.05455805358792732,0.973816155988858,2132,122,200,0.61,91.37335834896808,1.8714285714285714,0.48980930464352723,0.5080421357098187,0.08737704918032786,0.9311594202898551,
TEST_0576,2021,241,373,0.646112600536193,7.808619880861357,4.973333333333334,0.4757172088899884,0.5278430644895267,0.022482284493787058,0.9211026615969582,602,38,106,0.3584905660377358,5.585000353431809,0.17894736842105263,0.4682871331672204,0.5199465323920266,0.14945382323733863,0.9867986798679867,
TEST_0577,10953,377,383,0.9843342036553525,17.741740684222208,4.7875,0.45063876145043974,0.5419671931586475,0.07585652845398952,0.9767190037899296,2304,235,325,0.7230769230769231,175.21788194444446,0.0,0.46653691044560186,0.5266090675636574,0.030166939443535188,0.9608510638297872,
TEST_0578,8592,383,235,1.6297872340425532,102.87852936735618,3.6153846153846154,0.45783474695453136,0.4839530959031657,0.0954613632575968,0.9756265808231778,5053,203,210,0.9666666666666667,92.51738241308792,4.323529411764706,0.5161506778151593,0.5021248721881391,0.11853155055125499,0.9761439186546734,
TEST_0579,2616,122,160,0.7625,34.980220865180655,0.13815789473684212,0.5208970438328236,0.45046608212283384,0.13401639344262295,0.32926829268292684,1352,158,76,2.0789473684210527,33.69288914731334,5.066666666666666,0.6032209227071006,0.45694649901380674,0.11259160559626916,0.6211031175059952,
TEST_0580,17279,327,373,0.8766756032171582,83.75287996104318,1.5291666666666666,0.5271049455504756,0.5031797388930687,0.14166482196587712,0.49111149464963755,8709,224,216,1.037037037037037,93.67010875948004,1.1927710843373494,0.5518799996172542,0.4625109441382478,0.17999751984126985,0.7317558162656592,
TEST_0581,9949,162,82,1.975609756097561,6.379834218735738,1.3898305084745763,0.4848731132944684,0.5397027444131738,0.7489461005721169,0.9937875751503006,1820,41,119,0.3445378151260504,25.167204107368036,0.7246376811594203,0.4753891941391941,0.5294227907509158,0.37302725968436157,0.9956140350877193,
TEST_0582,10883,161,284,0.5669014084507042,20.96153632032886,0.4292929292929293,0.48443553975619463,0.5345866259303501,0.23801504680255445,0.8099118576417762,2993,126,228,0.5526315789473685,13.487115337168973,0.4931506849315068,0.4521026492371088,0.5619701177748079,0.10418407128933445,0.8788449466415568,
TEST_0583,4479,383,383,1.0,11.140597642800913,0.9973890339425587,0.5053914796829649,0.45595824495795195,0.03053398687018113,0.522951377082625,2793,366,367,0.997275204359673,77.9743735258618,0.4622093023255814,0.6227398854278553,0.4314665010741139,0.02079331755036405,0.8101101749837978,
TEST_0584,3267,255,332,0.7680722891566265,4.8612549067094335,12.296296296296296,0.47813918860320376,0.502178508570554,0.038589652728561304,0.9183793305930711,1552,117,160,0.73125,73.17014099454215,1.3103448275862069,0.38352562553694153,0.33363704091494845,0.0829059829059829,0.771689497716895,
TEST_0585,2079,221,69,3.2028985507246377,19.318610870610883,0.6774193548387096,0.50242629669713,0.4918505491422158,0.13633680897108008,0.757396449704142,755,138,139,0.9928057553956835,38.18267957208354,6.733333333333333,0.5278318156732892,0.5034906181015453,0.039359816494630384,0.46034816247582205,
TEST_0586,9326,144,108,1.3333333333333333,1.5941246000500655,1.1884057971014492,0.49300706135177635,0.4943549395953964,0.5996656378600823,0.9725042301184433,5908,74,203,0.3645320197044335,13.931426905797792,1.4711538461538463,0.4954598990069962,0.4577911659331979,0.3932898415657036,0.6553656486410759,
TEST_0587,10597,183,273,0.6703296703296703,88.89239080864772,0.4913294797687861,0.44286487331320185,0.6103879635745966,0.21211393342540882,0.8198523098059419,10846,140,277,0.5054151624548736,13.301194114983872,0.524390243902439,0.3137329334163132,0.5344100071454915,0.27968024755028364,0.8052596537949401,
TEST_0588,2226,130,52,2.5,5.561485552889081,1.1176470588235294,0.47272878294399523,0.4951788989967056,0.32928994082840235,0.9699115044247788,584,27,79,0.34177215189873417,8.57936444727622,0.95,0.4832735801940639,0.4784754922945205,0.27379278012189406,0.9401993355481728,
TEST_0589,10258,262,345,0.7594202898550725,5.159155875440234,2.9482758620689653,0.49115248464612987,0.46565637794891795,0.11348600508905853,0.952045670789724,1242,19,107,0.17757009345794392,7.06648263170004,0.719626168224299,0.517386272141707,0.47703636607622113,0.6109198229217905,0.9872,
TEST_0590,9104,249,383,0.6501305483028721,0.6266656178887615,3.9081632653061225,0.4462547369288225,0.49927086765890455,0.09546279111222959,0.9130069342298802,6952,182,226,0.8053097345132744,23.91946317336317,0.875,0.4490434407364787,0.4153466028960491,0.1690168238840805,0.6572109654350418,
TEST_0591,10589,287,383,0.7493472584856397,4.359331739073269,4.303370786516854,0.47665029747851545,0.5120272708313659,0.09633282084406074,0.9415108177484415,2001,26,135,0.1925925925925926,14.09693458355568,0.7764705882352941,0.5096306013659837,0.5372652215558887,0.5700854700854701,0.991044776119403,
TEST_0592,2994,133,179,0.7430167597765364,42.72702951508322,0.11904761904761904,0.5368010326207971,0.4433276274771765,0.1257613307010543,0.4230038022813688,1633,127,116,1.0948275862068966,54.571697069736004,0.6333333333333333,0.5892417457644418,0.410667355582772,0.11084713548737442,0.7692307692307693,
TEST_0593,4738,382,383,0.9973890339425587,97.95714780332099,1.0105820105820107,0.46433259022794426,0.4831515143520473,0.03238418109988654,0.4223956769738817,2495,383,383,1.0,32.471443986874846,1.0,0.46871138109552435,0.3868789662658651,0.017008773664010254,0.9148119723714505,
TEST_0594,11873,274,276,0.9927536231884058,31.6329454492207,0.0,0.5453953648333755,0.5944939849518516,0.1570004231460912,0.45359941234084233,5091,167,186,0.8978494623655914,19.32689706248115,0.23972602739726026,0.41641653162443526,0.5946359588816866,0.1638980104307514,0.9917840375586855,
TEST_0595,3136,269,273,0.9853479853479854,37.34627333786398,1.5689655172413792,0.5479503813244048,0.4341443120216837,0.04270326946906872,0.46405228758169936,2092,157,99,1.5858585858585859,42.5052086379485,0.9629629629629629,0.6024313854365838,0.44314775533779477,0.1345943511548607,0.8222996515679443,
TEST_0596,9247,243,209,1.1626794258373205,92.32157748751239,0.42,0.5464024368263581,0.47707618011246894,0.18207415283438674,0.7108233117483811,6788,214,75,2.8533333333333335,10.78236573808735,12.333333333333334,0.5665719836476134,0.5220859267580044,0.4229283489096573,0.9988221436984688,
TEST_0597,10614,233,236,0.9872881355932204,119.14400385845511,0.13541666666666666,0.5014554283650524,0.43778877936373345,0.1930239324943624,0.5027608664873283,7365,199,109,1.8256880733944953,40.79761020168999,2.1025641025641026,0.5778530917628423,0.45907834068793846,0.33954174542436955,0.9905405405405405,
TEST_0598,4155,339,383,0.8851174934725848,133.56174253173967,1.353356890459364,0.46200862414761334,0.5818228539911753,0.03200166362439058,0.38407728181212525,1682,238,293,0.8122866894197952,49.455410225921526,184.0,0.4415548825802616,0.6785015358699961,0.024120228296096596,0.6506378802747792,
TEST_0599,4465,377,366,1.030054644808743,73.98060169196458,1.2142857142857142,0.6633200354609929,0.5379531774916013,0.0323592932411474,0.7173076923076923,1684,288,354,0.8135593220338984,50.66955052073817,0.582089552238806,0.5645969418052257,0.6469359288400633,0.01651757689893283,0.8942632170978627,
TEST_0600,15075,383,383,1.0,32.912205186249,1.0132275132275133,0.5513821517412936,0.45186843559977885,0.10276844207813811,0.9716191472665446,6258,383,383,1.0,101.30475836915735,1.0026737967914439,0.6270781732715457,0.6562246158250772,0.04266168560696439,0.8319672131147541,
TEST_0601,3743,298,381,0.7821522309711286,40.37217318936351,2.152542372881356,0.48935721680470207,0.5397756367441446,0.03296693617995737,0.2701051917203936,1031,115,198,0.5808080808080808,123.07484642741674,4.666666666666667,0.4418091254445522,0.5735456070158422,0.04527887571365832,0.6602254428341385,
TEST_0602,7572,370,381,0.9711286089238845,7.266534601162164,1.229032258064516,0.4411686008760345,0.5138892328094735,0.0537135560757608,0.9652219050090838,11626,357,381,0.937007874015748,64.77028499340558,2.464,0.40817299766328347,0.34488789494810485,0.08547460979142313,0.7765892420537898,
TEST_0603,2517,247,374,0.660427807486631,1.9313036174857814,3.978723404255319,0.45672758575023176,0.506491275989935,0.027246747060988546,0.9912974683544303,371,31,77,0.4025974025974026,63.292452830188665,3.8,0.46964847259658576,0.48904284591194963,0.15542521994134897,0.7666666666666667,
TEST_0604,17311,284,226,1.2566371681415929,71.21148392076857,0.7071428571428572,0.5619576846610056,0.45338585292588524,0.26970896173501185,0.8550150021431633,8349,233,77,3.0259740259740258,6.278313437404336,1.3888888888888888,0.6130437277917515,0.49893107208448123,0.4653586756591048,0.9516129032258065,
TEST_0605,3264,248,249,0.9959839357429718,9.030180247334272,1.4918032786885247,0.4877291411356209,0.4813176572712418,0.052856587640886125,0.25925925925925924,1630,151,198,0.7626262626262627,114.33993792284002,4.045454545454546,0.5823236196319018,0.3836257029652352,0.054518696902802866,0.5333960489181562,
TEST_0606,9186,268,382,0.7015706806282722,0.5982796917451196,2.3012048192771086,0.4811766320124828,0.5224498103998839,0.08972806126435884,0.9973907371167645,4557,185,126,1.4682539682539681,9.502485426148013,0.09917355371900827,0.40194972478238605,0.47314285257113603,0.1954954954954955,0.9375,
TEST_0607,2309,196,152,1.2894736842105263,0.8413982519834349,0.0,0.4974747816515086,0.49699319691063953,0.07750402792696026,0.9145936981757877,321,40,92,0.43478260869565216,80.19626168224298,9.5,0.5126395379023884,0.5187402647975078,0.08722826086956521,0.9693251533742331,
TEST_0608,10751,383,383,1.0,105.40962162638479,1.964102564102564,0.46983904598021886,0.49386200508479833,0.07329111248968907,0.9483508517578833,9746,379,383,0.9895561357702349,22.19248922634928,1.4765625,0.4174287314453793,0.3790524103905876,0.06714109550348933,0.753193020327397,
TEST_0609,10739,360,321,1.1214953271028036,5.462603349911689,3.7325581395348837,0.5604661843902288,0.5031686978148183,0.09293007961232261,0.9497095134350036,3521,141,167,0.844311377245509,52.06915189399891,2.075,0.6196836836126101,0.6088957327463789,0.14953072578247759,0.9272030651340997,
TEST_0610,13245,179,231,0.7748917748917749,56.350695638244545,0.3565217391304348,0.5449760916068956,0.4329784431231911,0.3203221359645941,0.5576855227566742,6595,164,188,0.8723404255319149,82.45597606704507,2.7291666666666665,0.6331805187010361,0.4429807935304524,0.21390114167099117,0.950606329488317,
TEST_0611,10931,250,88,2.840909090909091,6.279848169333377,1.027027027027027,0.5135644897539109,0.502855268273717,0.49686363636363634,0.9086781910249695,4860,198,244,0.8114754098360656,105.59107354523405,2.3777777777777778,0.6312323173868313,0.6575649434156379,0.10059612518628912,0.775018261504748,
TEST_0612,2314,247,382,0.6465968586387435,2.5883177915252418,5.787878787878788,0.46410774092480556,0.49774245534428113,0.024524662441443922,0.7437829691032404,432,46,102,0.45098039215686275,87.42777777777778,7.0,0.49945143711419754,0.5209056712962963,0.09207161125319693,0.9285714285714286,
TEST_0613,2351,224,168,1.3333333333333333,5.839767198182386,0.0,0.47383870338862893,0.538962808379413,0.0624734268707483,0.9082792207792207,695,75,119,0.6302521008403361,60.835744036349865,0.0,0.4539830635491607,0.49984637290167866,0.07787114845938375,0.6391509433962265,
TEST_0614,11286,271,383,0.7075718015665796,0.15671007924879632,3.5462962962962963,0.4504689161350346,0.5572722842459684,0.10873565654716599,0.8556395922393949,3506,49,137,0.35766423357664234,2.531365178491029,0.7672413793103449,0.45047923797299866,0.5448925354154782,0.5222702219573961,0.949944382647386,
TEST_0615,10685,193,101,1.9108910891089108,14.914129620963962,0.7326732673267327,0.44511264818281077,0.4797418499454063,0.5481454881239419,0.9703116356260373,4812,119,196,0.6071428571428571,14.422319201995009,6.5,0.4202141131546135,0.29994187707813796,0.2063110958669182,0.86873786407767,
TEST_0616,19900,275,295,0.9322033898305084,36.46629738250488,0.16033755274261605,0.4585882537688442,0.5939643530150754,0.2453004622496148,0.6189391474129515,11385,238,300,0.7933333333333333,46.54533704603682,0.4966442953020134,0.3461096471966037,0.599048226833553,0.15945378151260503,0.7294546559319459,
TEST_0617,11368,259,366,0.7076502732240437,8.452378241659375,3.3577981651376145,0.44360357289467506,0.4908634251114239,0.119923201890415,0.7967441125335862,5212,212,234,0.905982905982906,2.6435699775832404,0.0,0.5163020233755437,0.48929053946022,0.10506369940332204,0.9764884338263178,
TEST_0618,7647,262,368,0.7119565217391305,3.8521281853182643,1.7177033492822966,0.4987263523821978,0.39687574920448104,0.07931256223033521,0.622533418204965,5317,142,216,0.6574074074074074,97.54664075397572,3.857142857142857,0.6207594743276283,0.2973726177042192,0.17335028690662493,0.7518945634266886,
TEST_0619,10512,247,310,0.7967741935483871,1.202455493877892,1.639240506329114,0.468636786133308,0.4455827764301116,0.13728614339819772,0.5941765241128298,6518,178,336,0.5297619047619048,176.01687634243632,204.0,0.5449420514984147,0.41662271785823873,0.108982075976458,0.6903526970954357,
TEST_0620,18724,329,382,0.8612565445026178,71.01393286941247,1.4185022026431717,0.5328125834490494,0.4468677121163569,0.14898391126529703,0.6655399395125422,7935,232,77,3.012987012987013,4.580531050899651,1.3703703703703705,0.6159672994118882,0.49453600871665615,0.44418943125839677,0.9753547423450336,
TEST_0621,1948,237,347,0.6829971181556196,5.081451060917175,5.596774193548387,0.4594549431040383,0.4793885823066393,0.02368705845158623,0.8875968992248062,498,36,76,0.47368421052631576,59.11244979919678,6.666666666666667,0.4811276355421687,0.45602200468540827,0.18201754385964913,0.992,
TEST_0622,12381,259,380,0.6815789473684211,0.09466048568253882,3.089430894308943,0.4704741219745308,0.4623078372775489,0.12579760211339158,0.9288051098301916,4955,72,127,0.5669291338582677,1.1758222718290767,0.9863013698630136,0.5202846451395896,0.48066820131180626,0.5418853893263342,0.9995964487489911,
TEST_0623,10387,273,377,0.7241379310344828,6.478224649501584,3.25,0.4909201405603158,0.5212846185937551,0.10092206643930782,0.9375116582727103,1717,39,136,0.2867647058823529,86.77247136478353,83.0,0.5135501601630751,0.5506227552902349,0.32371794871794873,0.9872685185185185,
TEST_0624,15842,304,182,1.6703296703296704,41.078399423242246,1.1046511627906976,0.519913770883306,0.5190027563859781,0.2863288027761712,0.9949628510263191,3882,121,253,0.4782608695652174,83.37808827304434,2.826923076923077,0.5665209621329211,0.606997574274429,0.12680887204782282,0.9284649776453056,
TEST_0625,12900,289,125,2.312,17.696918122565478,0.9863013698630136,0.5656033995478036,0.5527214551033591,0.3570934256055363,0.9676632092739476,4895,118,253,0.466403162055336,75.66098432439833,2.980392156862745,0.560889087504256,0.6619147940074906,0.16396462785556373,0.983387358184765,
TEST_0626,17336,363,374,0.9705882352941176,56.05724119366249,1.1955128205128205,0.530247449911552,0.5120037121692816,0.12769405282774265,0.7205240174672489,14422,366,355,1.0309859154929577,65.63494507679755,2.0211267605633805,0.5046400825706098,0.5034364093630103,0.1109982298160548,0.8435382845455708,
TEST_0627,14794,372,379,0.9815303430079155,74.03861882501633,2.5472972972972974,0.5919347933847056,0.4172651638051463,0.10493091610633529,0.46041461006910167,5521,196,87,2.2528735632183907,11.436973771479643,1.5,0.7052489924832458,0.5143193790376139,0.32377433732113536,0.9902667627974044,
TEST_0628,11644,255,383,0.6657963446475196,29.39129701317549,1.6798245614035088,0.4615742281432498,0.538067262824917,0.11922387754057237,0.5402116402116403,7234,195,273,0.7142857142857143,22.998135348508583,0.496551724137931,0.4277997131600774,0.5480564867293337,0.13588804358035128,0.7910373854914583,
TEST_0629,3379,258,381,0.6771653543307087,6.468031962118971,6.684210526315789,0.4516691637072112,0.5139271665680182,0.034375063582168505,0.5797101449275363,1707,67,208,0.32211538461538464,11.545987111892202,9.0,0.4798867408709237,0.3798940636594415,0.12248851894374282,0.6917740336967294,
TEST_0630,20550,343,345,0.9942028985507246,51.27776566944246,7.612903225806452,0.4806973590835361,0.609279197080292,0.1736595259221701,0.8922651933701657,12071,283,304,0.930921052631579,81.66561569537102,0.2781954887218045,0.32548458944301767,0.5234858251870875,0.1403082573925981,0.9548178137651822,
TEST_0631,10432,286,377,0.7586206896551724,5.466830607117828,4.188888888888889,0.4503383519459356,0.5080721178425358,0.09675205431173602,0.8186889818688982,8465,367,284,1.2922535211267605,18.467454223272284,0.24295774647887325,0.3756177397125418,0.43090482870643826,0.08121617991326707,0.916025350837483,
TEST_0632,8050,270,356,0.7584269662921348,1.6919684551895102,4.188235294117647,0.48065540890269154,0.524039531573499,0.08374947981689555,0.9960327299776841,1876,34,106,0.32075471698113206,61.74669509594884,16.2,0.47645422441364604,0.5050695184790334,0.5205327413984462,0.9747368421052631,
TEST_0633,5630,276,382,0.7225130890052356,31.876687256886072,1.2607260726072607,0.5007127923327412,0.5431764357608052,0.0533993474466955,0.299330717747519,1507,171,240,0.7125,128.569030797455,3.0,0.40309631442158816,0.5863470471134705,0.03672027290448343,0.6819196428571429,
TEST_0634,2675,112,214,0.5233644859813084,5.7152212442912,0.36507936507936506,0.4923432632398754,0.5495044781931464,0.11160714285714286,0.2935203094777563,1341,200,103,1.941747572815534,77.779269202088,3.5,0.36800118071091226,0.5081057357693264,0.06509708737864078,0.7280927835051546,
TEST_0635,2159,105,86,1.2209302325581395,8.16788777071315,1.2,0.4807745194534507,0.5116035587463331,0.23909191583610187,0.912311780336581,709,35,148,0.23648648648648649,104.19534555712272,26.0,0.49037303126469206,0.5200399623883404,0.13687258687258688,0.9162162162162162,
TEST_0636,2553,127,100,1.27,3.4577713932520453,0.27956989247311825,0.4884918886277582,0.5156882425904165,0.20102362204724408,0.9195488721804511,492,33,90,0.36666666666666664,77.77845528455285,22.0,0.5087599508807589,0.5280688939701897,0.16565656565656567,0.9294117647058824,
TEST_0637,11957,259,376,0.6888297872340425,12.34372107116809,1.5100401606425702,0.48476790095062866,0.47125049657104623,0.12278197650538077,0.7356655537813906,5840,200,152,1.3157894736842106,71.96489726027399,1.6122448979591837,0.5512191424086758,0.4603252532819635,0.19210526315789472,0.9072501632919661,
TEST_0638,13209,258,383,0.6736292428198434,5.165084035827078,2.9689922480620154,0.43540684855023093,0.5278866050924874,0.1336753901269051,0.7221642764015646,8428,76,190,0.4,11.994501307023029,1.8173076923076923,0.4770973614736593,0.4549430964246164,0.5836565096952908,0.7192982456140351,
TEST_0639,16235,308,335,0.9194029850746268,88.39403112195491,1.1724137931034482,0.5158606341751361,0.4362405040550252,0.15734638495832526,0.5400303547713906,8446,301,226,1.331858407079646,28.312594098916662,0.5363636363636364,0.6275301671402637,0.47344434495619225,0.12415841001969835,0.9901036757775683,
TEST_0640,11009,264,379,0.6965699208443272,8.009159172798007,2.6594202898550723,0.4425910050867472,0.5360481575680504,0.11002838410490126,0.9875428777757718,7389,373,220,1.6954545454545455,36.324401136825,113.0,0.33820262101321785,0.4227197946271484,0.0900438703387765,0.9403886554621849,
TEST_0641,16905,197,328,0.600609756097561,37.019634419335745,0.2865853658536585,0.5007113896283151,0.537196065020211,0.26162250835706324,0.789078209334321,4977,186,299,0.6220735785953178,158.60896122161947,54.0,0.40248267028330315,0.6333566698479673,0.08949185456899342,0.5485376477909147,
TEST_0642,8477,263,383,0.6866840731070496,0.43572365591157336,3.9081632653061225,0.46408787503440685,0.5193025367661516,0.08415649912140495,0.9936500470366886,2221,32,130,0.24615384615384617,10.96038435473983,1.0704225352112675,0.4868501894792136,0.5076401395767672,0.5338942307692308,0.9724689165186501,
TEST_0643,4002,266,269,0.9888475836431226,42.64575572306771,0.0,0.5506790875395635,0.5852184584790938,0.05592978729351259,0.5113293051359517,2523,160,273,0.5860805860805861,76.06745394426073,0.34146341463414637,0.367697392323953,0.6782507183908045,0.057760989010989014,0.9992076069730587,
TEST_0644,10139,274,294,0.9319727891156463,5.0335398880887965,0.5170068027210885,0.4771026481901568,0.5193598049610415,0.12586275386066836,0.9950806768988587,1673,87,243,0.35802469135802467,1.8686900736107077,0.5548387096774193,0.49549991283124123,0.5317792388922096,0.07913532945461425,0.9207807118254879,
TEST_0645,4387,275,342,0.804093567251462,2.5870546614998773,4.275,0.47856533982980015,0.5165225381809893,0.04664540138224349,0.9275043936731108,383,19,94,0.20212765957446807,1.1108549525026206,0.22727272727272727,0.4998572127937337,0.5254161227154047,0.21444568868980962,0.8866995073891626,
TEST_0646,5202,330,383,0.8616187989556136,68.960739737782,1.8502415458937198,0.5142738570101243,0.5296580642060745,0.04115831948730121,0.262621359223301,1498,199,249,0.7991967871485943,0.23201146679409135,0.0,0.5018149198931909,0.6476934523809524,0.03023147867853323,0.6212121212121212,
TEST_0647,2826,121,170,0.711764705882353,9.208440742139032,0.2047244094488189,0.4971562426279783,0.5071204514626091,0.13738454059309674,0.819703799098519,1072,158,112,1.4107142857142858,8.377570057873896,0.11214953271028037,0.4417827852922886,0.5073873795087065,0.06057866184448463,0.717948717948718,
TEST_0648,4321,158,245,0.6448979591836734,37.497100839452145,0.16265060240963855,0.5105667332021908,0.5457461862608964,0.11162490312580728,0.30229053646775167,1843,168,219,0.7671232876712328,24.911581019243812,0.01818181818181818,0.42936957406402604,0.5835269149032375,0.050092411393781254,0.5806174957118353,
TEST_0649,8354,192,113,1.6991150442477876,5.75669802226497,0.2872340425531915,0.45357263985316415,0.5314841069148512,0.38504793510324486,0.810184182015168,5089,94,118,0.7966101694915254,2.054989805145027,0.21428571428571427,0.47475764721294295,0.5097452839457653,0.45879913451135956,0.8709558823529412,
TEST_0650,12937,275,375,0.7333333333333333,24.019444341192894,1.2222222222222223,0.5182329912911289,0.5460919584653835,0.12544969696969696,0.5811537521388414,5996,250,192,1.3020833333333333,58.024718905835044,0.6607142857142857,0.3201591859851012,0.5704566933511229,0.12491666666666666,0.8087481146304676,
TEST_0651,3609,373,371,1.005390835579515,12.087974508174,1.118380062305296,0.4886431202087374,0.5484061836150365,0.026079793038162203,0.3401411065725956,1861,381,339,1.1238938053097345,137.74046211714133,162.0,0.2931919442951818,0.5735925465699444,0.014408597155444064,0.9693121693121693,
TEST_0652,11355,375,383,0.97911227154047,75.35129965779066,1.2161290322580645,0.5481175693527081,0.528134173638632,0.07906005221932115,0.733852496564361,4390,262,373,0.7024128686327078,124.35579780887298,1.0,0.5587859481776766,0.608324435269552,0.04492151525694288,0.6768525592055004,
TEST_0653,9374,206,241,0.8547717842323651,8.517350153973524,0.3816793893129771,0.46413395206599817,0.5044510303321244,0.1888168231076018,0.7923518164435946,5128,186,191,0.9738219895287958,6.421159080405772,0.22962962962962963,0.5044542016055642,0.5029337501625065,0.14434498677025276,0.9799227799227799,
TEST_0654,10268,159,208,0.7644230769230769,23.307873361013435,1.1095890410958904,0.43706022350993373,0.5956828354272172,0.3104741170778907,0.951349296845306,8891,237,114,2.0789473684210527,6.466203033762724,0.5619047619047619,0.3276830151276572,0.47773292514902715,0.32907691168850395,0.9757777777777777,
TEST_0655,3129,341,382,0.8926701570680629,29.969809240199027,8.883720930232558,0.5486427372962608,0.4836783916586769,0.024020819579002317,0.49569789674952197,1353,154,36,4.277777777777778,10.146437519511409,1.25,0.5624153116531165,0.516860679970436,0.24404761904761904,0.9751824817518249,
TEST_0656,3413,314,383,0.8198433420365535,3.492759413650134,4.5058823529411764,0.43735350131848816,0.5051877319562458,0.028379704312251584,0.9581181870338497,390,31,83,0.37349397590361444,67.28974358974358,5.5,0.4854099893162393,0.4825253739316239,0.1515740380878352,0.822429906542056,
TEST_0657,3486,363,348,1.043103448275862,32.97918063588139,5.8,0.6168446105851979,0.44883253251099636,0.02759570627909186,0.4891072191371209,1951,191,86,2.2209302325581395,28.891608598530922,0.9032258064516129,0.7502776354006492,0.5971256727319324,0.11877511262632412,0.9766970618034447,
TEST_0658,4737,276,375,0.736,35.311762150663355,1.7378640776699028,0.5458464173879389,0.4140146717331645,0.04576811594202899,0.3871156661786237,3052,202,208,0.9711538461538461,96.62821939102076,1.4318181818181819,0.6576971384884229,0.3056832609764089,0.07263899466869764,0.9690322580645161,
TEST_0659,12213,259,382,0.6780104712041884,1.4352422911317433,2.9160305343511452,0.4486847177870575,0.5204544252708861,0.12344094281267057,0.9988543371522095,5177,81,124,0.6532258064516129,1.9326515508309114,0.9866666666666667,0.49823739617539115,0.5236714071856288,0.5154320987654321,0.996529116853066,
TEST_0660,7026,374,383,0.9765013054830287,104.62453743239396,2.239766081871345,0.4583103532118797,0.45800901710314074,0.04904985967802739,0.37575876248286666,2835,215,282,0.7624113475177305,80.73310769801999,6.25,0.6682401895943563,0.3962558788947678,0.046759030183077685,0.9155405405405406,
TEST_0661,12918,383,375,1.0213333333333334,86.31574739004267,2.4834437086092715,0.6103587694173505,0.41786613962429686,0.08994255874673629,0.6194057916509966,10128,224,156,1.435897435897436,67.58780924403396,1.55,0.6443139789856503,0.5928536606437599,0.28983516483516486,0.828819068255688,
TEST_0662,9084,383,383,1.0,31.176794363716425,382.0,0.50456216516219,0.5942104019888449,0.061926933853254165,0.4763529985372989,8471,382,380,1.0052631578947369,58.87781843938143,0.3007915567282322,0.31919256384527606,0.6377026521858892,0.05835629650041334,0.8757750221434898,
TEST_0663,9411,253,375,0.6746666666666666,6.709552226487659,2.5684931506849313,0.45315875925335597,0.5254572441823399,0.09919367588932806,0.7418101054969461,4847,110,164,0.6707317073170732,4.644010477609243,0.46564885496183206,0.4977262567911423,0.5210262146688673,0.26868070953436807,0.9388,
TEST_0664,13509,381,306,1.2450980392156863,53.91759322440684,2.189873417721519,0.5991081177363239,0.46135253966491474,0.11587154546858114,0.8535949506037321,10301,229,189,1.2116402116402116,80.47407474204945,1.0625,0.6412309787884671,0.5989497378895253,0.238002818788845,0.7394461330631543,
TEST_0665,17439,318,377,0.843501326259947,47.11799612010441,1.5,0.5418440707609381,0.46566782785710187,0.14546319003052902,0.6302701692063195,10062,233,188,1.2393617021276595,74.38401028096644,0.9642857142857143,0.6377319991055456,0.4422994103226661,0.22970504976714456,0.7300550206327373,
TEST_0666,11016,293,380,0.7710526315789473,48.731796962443724,1.027906976744186,0.5502999425078673,0.5765278912490922,0.09894018322256153,0.4407533350771645,7045,335,290,1.1551724137931034,1.2736692689850884,98.0,0.3043636887863733,0.6751918470546486,0.07251672671127123,0.9455951394642363,
TEST_0667,5288,287,381,0.7532808398950132,0.9954851294310458,4.7625,0.46221495997226425,0.49676793762607163,0.04835980868245128,0.7709310113864702,1109,74,176,0.42045454545454547,5.594770063119938,5.5,0.4575232003306282,0.3807155470393748,0.0851504914004914,0.9768270944741533,
TEST_0668,14848,383,383,1.0,55.158912717312475,1.27,0.5903171232376976,0.42971521136404456,0.10122095044618205,0.8483754512635379,10592,383,370,1.0351351351351352,54.876874364268474,0.5,0.6770734988670695,0.5829394629594663,0.07474419589302096,0.7638634471273938,
TEST_0669,15207,271,381,0.7112860892388452,4.752511173866395,2.9307692307692306,0.4662740980031126,0.5015338673527542,0.1472818665194526,0.9032540675844806,4358,69,133,0.518796992481203,0.9162148958533578,0.5037593984962406,0.5202100782086584,0.5158604386568763,0.4748828593222186,0.9791099000908265,
TEST_0670,18615,383,383,1.0,56.560886030719246,1.196875,0.580901658608649,0.5735622873578655,0.12690113096414865,0.8622448979591837,9630,366,375,0.976,24.11173416407064,0.8736842105263158,0.5458427981135341,0.6602993033921772,0.07016393442622951,0.8487233634094836,
TEST_0671,4370,255,293,0.8703071672354948,114.14991678801749,0.4050632911392405,0.6036964864607169,0.6110560879099923,0.05848892458007093,0.34834927491514966,1528,23,179,0.12849162011173185,60.66956917206497,2.6451612903225805,0.507630140161431,0.6736628081369983,0.37114403692008746,0.6663031624863686,
TEST_0672,24617,312,241,1.2946058091286308,77.81550146582441,0.8625954198473282,0.5577903481334038,0.42981063645042045,0.3273885519736142,0.8021229868228404,13364,165,317,0.5205047318611987,137.41285231467623,2.6538461538461537,0.5464827381397785,0.4547788134166417,0.2555013861007552,0.7462433032797595,
